Cycle	Now Cost	Average Cost	Number of Replication

0	584	584.0	404
1	219	401.5	364
2	118	307.0	244
3	120	260.25	296
4	86	225.4	236
5	554	280.1666666666667	588
6	232	273.2857142857143	480
7	227	267.5	560
8	169	256.55555555555554	464
9	178	248.7	500
10	416	263.90909090909093	908
11	279	265.1666666666667	776
12	281	266.38461538461536	792
13	224	263.35714285714283	696
14	245	262.1333333333333	776
15	736	291.75	1112
16	329	293.94117647058823	856
17	302	294.3888888888889	892
18	242	291.63157894736844	768
19	212	287.65	724
20	437	294.76190476190476	1092
21	283	294.22727272727275	848
22	254	292.4782608695652	764
23	237	290.1666666666667	728
24	210	286.96	700
25	766	305.38461538461536	1168
26	340	306.6666666666667	904
27	308	306.7142857142857	928
28	231	304.1034482758621	688
29	200	300.6333333333333	660
30	715	314.0	1100
31	321	314.21875	844
32	292	313.54545454545456	844
33	264	312.0882352941176	784
34	215	309.3142857142857	688
35	670	319.3333333333333	1080
36	362	320.4864864864865	1040
37	280	319.42105263157896	808
38	212	316.6666666666667	640
39	247	314.925	732
40	698	324.2682926829268	1048
41	344	324.73809523809524	892
42	272	323.51162790697674	796
43	222	321.20454545454544	692
44	231	319.2	720
45	602	325.3478260869565	936
46	341	325.6808510638298	824
47	260	324.3125	752
48	255	322.8979591836735	736
49	228	321.0	700
50	710	328.62745098039215	1004
51	385	329.71153846153845	896
52	281	328.79245283018867	800
53	189	326.2037037037037	592
54	221	324.2909090909091	676
55	645	330.01785714285717	904
56	344	330.2631578947368	788
57	283	329.44827586206895	808
58	256	328.20338983050846	728
59	255	326.98333333333335	756
60	612	331.655737704918	952
61	397	332.7096774193548	900
62	269	331.6984126984127	720
63	226	330.046875	664
64	194	327.95384615384614	608
65	749	334.3333333333333	1076
66	289	333.65671641791045	768
67	318	333.4264705882353	832
68	210	331.6376811594203	616
69	218	330.01428571428573	676
70	636	334.32394366197184	884
71	313	334.02777777777777	792
72	282	333.3150684931507	700
73	253	332.22972972972974	704
74	173	330.1066666666667	544
75	688	334.8157894736842	952
76	304	334.4155844155844	720
77	270	333.5897435897436	704
78	201	331.9113924050633	556
79	226	330.5875	640
80	641	334.41975308641975	840
81	323	334.280487804878	748
82	295	333.8072289156627	744
83	232	332.5952380952381	640
84	173	330.7176470588235	472
85	509	332.7906976744186	944
86	318	332.62068965517244	748
87	245	331.625	688
88	190	330.03370786516854	580
89	222	328.8333333333333	632
90	649	332.35164835164835	904
91	304	332.04347826086956	716
92	233	330.97849462365593	580
93	220	329.79787234042556	572
94	218	328.62105263157895	616
95	564	331.0729166666667	832
96	267	330.41237113402065	624
97	264	329.734693877551	628
98	206	328.4848484848485	560
99	191	327.11	528
100	607	329.8811881188119	756
101	266	329.2549019607843	548
102	254	328.5242718446602	572
103	217	327.4519230769231	568
104	229	326.51428571428573	628
105	492	328.07547169811323	784
106	270	327.5327102803738	612
107	221	326.5462962962963	516
108	208	325.45871559633025	512
109	149	323.8545454545455	400
110	535	325.7567567567568	752
111	266	325.2232142857143	536
112	201	324.12389380530976	460
113	175	322.8157894736842	484
114	162	321.4173913043478	420
115	594	323.76724137931035	672
116	259	323.21367521367523	604
117	232	322.4406779661017	524
118	162	321.0924369747899	448
119	147	319.64166666666665	348
120	512	321.2314049586777	676
121	218	320.38524590163934	456
122	213	319.5121951219512	476
123	193	318.491935483871	424
124	131	316.992	356
125	300	316.85714285714283	508
126	257	316.38582677165357	500
127	189	315.390625	492
128	155	314.14728682170545	372
129	142	312.82307692307694	348
130	435	313.7557251908397	528
131	165	312.6287878787879	312
132	160	311.4812030075188	376
133	140	310.2014925373134	288
134	155	309.05185185185184	300
135	349	309.34558823529414	400
136	243	308.86131386861314	416
137	184	307.95652173913044	320
138	163	306.9136690647482	324
139	148	305.7785714285714	328
140	431	306.6666666666667	452
141	167	305.6830985915493	292
142	180	304.8041958041958	356
143	140	303.65972222222223	268
144	132	302.4758620689655	296
145	396	303.1164383561644	408
146	158	302.1292517006803	264
147	158	301.1554054054054	304
148	155	300.1744966442953	292
149	136	299.08	280
150	357	299.4635761589404	324
151	190	298.74342105263156	264
152	161	297.84313725490193	236
153	134	296.7792207792208	224
154	101	295.51612903225805	224
155	183	294.79487179487177	272
156	193	294.14649681528664	272
157	139	293.1645569620253	232
158	114	292.0377358490566	180
159	125	290.99375	224
160	255	290.7701863354037	264
161	157	289.94444444444446	240
162	85	288.6871165644172	140
163	119	287.6524390243902	172
164	129	286.6909090909091	188
165	244	286.43373493975906	208
166	160	285.67664670658684	160
167	122	284.70238095238096	156
168	122	283.7396449704142	172
169	77	282.5235294117647	104
170	235	282.2456140350877	204
171	164	281.5581395348837	172
172	97	280.4913294797688	140
173	76	279.31609195402297	120
174	84	278.2	112
175	136	277.39204545454544	168
176	113	276.4632768361582	124
177	108	275.5168539325843	136
178	117	274.63128491620114	132
179	85	273.5777777777778	124
180	150	272.89502762430936	100
181	153	272.2362637362637	140
182	85	271.21311475409834	96
183	103	270.29891304347825	124
184	73	269.23243243243246	124
185	167	268.68279569892474	128
186	94	267.7486631016043	100
187	103	266.8723404255319	116
188	65	265.8042328042328	88
189	93	264.89473684210526	104
190	73	263.89005235602093	84
191	77	262.9166666666667	84
192	76	261.9481865284974	112
193	94	261.08247422680415	92
194	58	260.04102564102567	56
195	94	259.1938775510204	96
196	94	258.3553299492386	80
197	73	257.4191919191919	72
198	54	256.3969849246231	80
199	53	255.38	56
200	71	254.46268656716418	52
201	56	253.48019801980197	56
202	50	252.47783251231527	60
203	39	251.4313725490196	40
204	61	250.50243902439024	44
205	101	249.7766990291262	44
206	17	248.65217391304347	24
207	63	247.7596153846154	44
208	66	246.88995215311004	52
209	81	246.1	60
210	16	245.00947867298578	16
211	37	244.02830188679246	36
212	34	243.04225352112675	36
213	61	242.19158878504672	36
214	69	241.3860465116279	56
215	32	240.41666666666666	32
216	46	239.52073732718895	28
217	55	238.6743119266055	28
218	17	237.662100456621	16
219	43	236.77727272727273	24
220	51	235.93665158371041	20
221	26	234.99099099099098	16
222	59	234.2017937219731	28
223	28	233.28125	16
224	13	232.3022222222222	12
225	18	231.35398230088495	8
226	32	230.47577092511014	24
227	14	229.52631578947367	8
228	9	228.56331877729258	8
229	16	227.6391304347826	4
230	12	226.7056277056277	8
231	6	225.7543103448276	4
232	30	224.91416309012877	12
233	26	224.06410256410257	12
234	25	223.21702127659574	8
