Cycle	Cumulative Occupancy

0	1150.0
1	3080.0
2	5780.0
3	8970.0
4	12840.0
5	18440.0
6	25460.0
7	33670.0
8	43020.0
9	53470.0
10	66160.0
11	80540.0
12	96530.0
13	114170.0
14	133370.0
15	154970.0
16	178490.0
17	203700.0
18	230500.0
19	258520.0
20	288700.0
21	320320.0
22	353560.0
23	388070.0
24	423650.0
25	461140.0
26	500050.0
27	540420.0
28	581860.0
29	624370.0
30	668300.0
31	713570.0
32	760040.0
33	807580.0
34	855770.0
35	905670.0
36	956650.0
37	1008730.0
38	1061610.0
39	1115390.0
40	1171600.0
41	1228720.0
42	1286320.0
43	1345040.0
44	1404430.0
45	1465700.0
46	1527930.0
47	1590150.0
48	1652910.0
49	1716880.0
50	1782320.0
51	1848190.0
52	1914360.0
53	1981220.0
54	2047920.0
55	2114910.0
56	2182290.0
57	2250020.0
58	2318400.0
59	2387170.0
60	2456980.0
61	2526820.0
62	2597510.0
63	2668360.0
64	2739040.0
65	2810050.0
66	2881770.0
67	2953770.0
68	3025810.0
69	3097940.0
70	3170730.0
71	3243990.0
72	3317740.0
73	3391510.0
74	3464990.0
75	3539690.0
76	3614760.0
77	3690030.0
78	3764650.0
79	3838540.0
80	3912690.0
81	3987030.0
82	4061210.0
83	4135000.0
84	4208800.0
85	4282580.0
86	4355770.0
87	4428240.0
88	4500110.0
89	4571950.0
90	4644240.0
91	4716320.0
92	4788430.0
93	4859720.0
94	4930580.0
95	5001810.0
96	5072380.0
97	5142670.0
98	5213220.0
99	5283290.0
100	5353740.0
101	5423940.0
102	5494010.0
103	5563520.0
104	5632310.0
105	5700800.0
106	5769240.0
107	5837950.0
108	5906210.0
109	5973940.0
110	6041920.0
111	6109740.0
112	6177060.0
113	6244070.0
114	6310810.0
115	6377180.0
116	6443120.0
117	6509180.0
118	6575450.0
119	6641140.0
120	6706890.0
121	6772850.0
122	6838660.0
123	6904010.0
124	6968880.0
125	7033850.0
126	7098750.0
127	7162700.0
128	7226480.0
129	7289980.0
130	7353150.0
131	7415870.0
132	7478430.0
133	7540390.0
134	7602180.0
135	7663860.0
136	7724770.0
137	7785460.0
138	7846070.0
139	7906600.0
140	7967070.0
141	8027260.0
142	8087160.0
143	8146700.0
144	8205600.0
145	8264160.0
146	8321720.0
147	8379050.0
148	8435760.0
149	8491800.0
150	8547850.0
151	8603150.0
152	8658300.0
153	8712840.0
154	8767190.0
155	8821490.0
156	8875310.0
157	8928830.0
158	8981830.0
159	9034190.0
160	9085820.0
161	9136850.0
162	9187000.0
163	9236740.0
164	9286360.0
165	9335870.0
166	9384810.0
167	9433270.0
168	9481360.0
169	9528800.0
170	9576020.0
171	9622580.0
172	9668260.0
173	9713520.0
174	9757970.0
175	9802370.0
176	9846410.0
177	9889550.0
178	9932390.0
179	9974770.0
180	1.001656E7
181	1.005799E7
182	1.009906E7
183	1.013949E7
184	1.017914E7
185	1.021827E7
186	1.025683E7
187	1.029495E7
