Cycle	Now Cost	Average Cost	Number of Replication

0	543	543.0	364
1	226	384.5	280
2	150	306.3333333333333	292
3	128	261.75	272
4	95	228.4	280
5	640	297.0	680
6	293	296.42857142857144	580
7	212	285.875	472
8	232	279.8888888888889	596
9	145	266.4	436
10	527	290.09090909090907	932
11	315	292.1666666666667	728
12	284	291.53846153846155	764
13	240	287.85714285714283	732
14	199	281.93333333333334	656
15	746	310.9375	1048
16	307	310.70588235294116	840
17	290	309.55555555555554	804
18	236	305.6842105263158	756
19	226	301.7	744
20	732	322.1904761904762	1072
21	351	323.5	832
22	296	322.30434782608694	800
23	244	319.0416666666667	768
24	215	314.88	692
25	699	329.65384615384613	892
26	353	330.51851851851853	888
27	324	330.2857142857143	872
28	261	327.8965517241379	820
29	276	326.1666666666667	808
30	628	335.9032258064516	1036
31	345	336.1875	788
32	266	334.06060606060606	800
33	286	332.6470588235294	848
34	234	329.8285714285714	772
35	663	339.0833333333333	988
36	376	340.0810810810811	936
37	301	339.05263157894734	836
38	254	336.87179487179486	808
39	190	333.2	620
40	714	342.4878048780488	1040
41	363	342.9761904761905	876
42	285	341.6279069767442	852
43	237	339.25	764
44	199	336.1333333333333	624
45	675	343.5	1024
46	307	342.72340425531917	800
47	318	342.2083333333333	952
48	212	339.55102040816325	684
49	220	337.16	684
50	543	341.19607843137254	1008
51	283	340.0769230769231	772
52	261	338.58490566037733	748
53	240	336.75925925925924	764
54	201	334.2909090909091	656
55	563	338.375	908
56	356	338.6842105263158	852
57	239	336.9655172413793	644
58	266	335.76271186440675	776
59	222	333.8666666666667	684
60	648	339.0163934426229	860
61	373	339.56451612903226	888
62	276	338.55555555555554	820
63	230	336.859375	732
64	233	335.26153846153846	756
65	469	337.2878787878788	984
66	305	336.8059701492537	796
67	286	336.05882352941177	784
68	182	333.82608695652175	576
69	206	332.0	648
70	610	335.9154929577465	848
71	312	335.5833333333333	768
72	245	334.3424657534247	744
73	257	333.2972972972973	784
74	220	331.7866666666667	664
75	659	336.0921052631579	948
76	316	335.83116883116884	764
77	255	334.79487179487177	716
78	219	333.32911392405066	592
79	225	331.975	684
80	518	334.2716049382716	936
81	263	333.4024390243902	704
82	300	333.0	812
83	212	331.5595238095238	676
84	194	329.94117647058823	592
85	649	333.6511627906977	852
86	288	333.1264367816092	720
87	244	332.1136363636364	676
88	199	330.6179775280899	552
89	206	329.23333333333335	620
90	576	331.94505494505495	788
91	274	331.3152173913044	588
92	235	330.2795698924731	612
93	206	328.9574468085106	576
94	203	327.63157894736844	564
95	362	327.9895833333333	828
96	253	327.21649484536084	644
97	208	326.0	520
98	219	324.9191919191919	596
99	164	323.31	516
100	614	326.18811881188117	804
101	295	325.88235294117646	656
102	238	325.02912621359224	600
103	200	323.8269230769231	544
104	217	322.8095238095238	572
105	599	325.41509433962267	764
106	271	324.9065420560748	564
107	247	324.18518518518516	564
108	235	323.3669724770642	584
109	178	322.04545454545456	452
110	624	324.76576576576576	716
111	227	323.89285714285717	456
112	216	322.9380530973451	516
113	215	321.99122807017545	488
114	161	320.5913043478261	408
115	434	321.5689655172414	576
116	284	321.2478632478632	512
117	269	320.8050847457627	604
118	187	319.6806722689076	484
119	180	318.51666666666665	436
120	569	320.58677685950414	604
121	237	319.9016393442623	508
122	199	318.9186991869919	452
123	178	317.78225806451616	464
124	155	316.48	384
125	494	317.8888888888889	596
126	244	317.3070866141732	460
127	198	316.375	412
128	184	315.3488372093023	424
129	137	313.9769230769231	336
130	384	314.51145038167937	536
131	248	314.00757575757575	464
132	221	313.30827067669173	428
133	201	312.47014925373134	408
134	142	311.2074074074074	348
135	307	311.1764705882353	400
136	243	310.6788321167883	380
137	187	309.7826086956522	364
138	152	308.6474820143885	296
139	136	307.4142857142857	268
140	303	307.3829787234043	432
141	245	306.943661971831	416
142	169	305.97902097902096	336
143	158	304.9513888888889	332
144	131	303.75172413793103	352
145	408	304.4657534246575	444
146	223	303.91156462585036	344
147	142	302.81756756756755	304
148	150	301.79194630872485	288
149	128	300.6333333333333	296
150	177	299.81456953642385	272
151	167	298.9407894736842	300
152	104	297.6666666666667	232
153	141	296.64935064935065	244
154	115	295.47741935483873	260
155	447	296.44871794871796	360
156	164	295.6050955414013	252
157	173	294.82911392405066	256
158	125	293.76100628930817	228
159	99	292.54375	180
160	156	291.69565217391306	272
161	147	290.8024691358025	260
162	110	289.69325153374234	192
163	85	288.4451219512195	168
164	97	287.2848484848485	184
165	192	286.71084337349396	184
166	186	286.1077844311377	260
167	129	285.17261904761904	164
168	94	284.0414201183432	144
169	77	282.8235294117647	140
170	133	281.94736842105266	192
171	81	280.77906976744185	132
172	95	279.70520231213874	164
173	73	278.51724137931035	124
174	57	277.25142857142856	124
175	213	276.8863636363636	244
176	99	275.8813559322034	168
177	74	274.74719101123594	116
178	87	273.69832402234636	112
179	62	272.52222222222224	96
180	169	271.9502762430939	144
181	117	271.0989010989011	128
182	120	270.27322404371586	128
183	49	269.07065217391306	88
184	97	268.14054054054054	104
185	235	267.9623655913978	144
186	62	266.86096256684493	84
187	81	265.8723404255319	92
188	61	264.7883597883598	80
189	70	263.7631578947368	104
190	150	263.1675392670157	108
191	63	262.125	80
192	145	261.5181347150259	108
193	90	260.6340206185567	88
194	80	259.7076923076923	100
195	162	259.2091836734694	100
